,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
31,ma_FKFpi_nnlo_alphaS_FV,1.1872(22),-0.00401(69),35.505829295416326,1.4772088419689968,0.1405946701891369,10,-0.00212(24),-0.00058(29),,,,,,,,3(6200)e-07,-0.16(77),0.34(76),2(6200)e-07,
32,ma_FpiFpi_nnlo_log_logSq_sunset_bijnens,1.1862(41),-0.00398(69),31.541982632425245,2.0273511955850063,0.02676931655870685,0,0.0011(29),0.00023(77),0.00029(14),0.00033(16),-0.0031(15),-0.00006(10),-0.00034(17),0.00020(10),,0.50(64),-1.4(1.9),2.6(1.0),,
33,ma_FpiFpi_nnlo_log_logSq_sunset,1.1850(48),-0.00394(70),31.452142857959426,1.7885820093951943,0.05692051047438601,0,-0.0032(25),0.0023(10),0.00002(29),0.00006(33),0.0028(25),5(100)e-06,0.00003(34),6(198)e-06,,0.22(69),-1.3(2.8),1.2(2.3),,
34,ma_FpiFpi_nnlo_logSq_sunset,1.1888(40),-0.00405(70),32.57316899856782,1.7680690161203731,0.06059482260231577,0,0.00008(157),0.00098(84),,,,,,,,0.29(67),-2.5(2.5),4.9(2.0),,
35,ma_FpiFpi_nnlo,1.1898(41),-0.00408(70),33.341707346875154,1.5516960966343398,0.11432016037023594,0,0.0002(19),0.00157(97),,,,,,,,0.14(70),-3.0(3.1),6.0(2.3),,
36,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS_bijnens,1.1864(40),-0.00398(69),31.54249679475183,2.0280513157623425,0.026708400752590195,0,0.0011(29),0.00023(77),0.00029(14),0.00033(16),-0.0031(15),-0.00006(10),-0.00034(17),0.00020(10),,0.36(70),-1.4(1.9),2.6(1.0),0.22(89),
37,ma_FpiFpi_nnlo_log_logSq_sunset_alphaS,1.1851(47),-0.00395(70),31.490803833782273,1.7892906109171705,0.05679725829845673,0,-0.0032(25),0.0023(10),0.00002(29),0.00006(33),0.0028(25),5(100)e-06,0.00003(34),6(198)e-06,,0.15(72),-1.3(2.8),1.2(2.3),0.09(89),
38,ma_FpiFpi_nnlo_logSq_sunset_alphaS,1.1890(38),-0.00405(69),32.585612000966876,1.7684934914707169,0.060516673734211365,0,0.00009(157),0.00099(84),,,,,,,,0.20(71),-2.5(2.5),4.9(2.0),0.13(88),
39,ma_FpiFpi_nnlo_alphaS,1.1899(40),-0.00408(70),33.36164094368668,1.5518512853368995,0.1142701363413708,0,0.0002(19),0.00158(96),,,,,,,,0.10(72),-3.1(3.1),6.0(2.3),0.06(87),
40,ma_FpiFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1883(39),-0.00404(69),34.03877966432211,1.6125692569960393,0.09609039505973432,10,-0.00061(82),-0.00092(56),0.00029(14),0.00033(16),-0.0036(13),-0.00006(10),-0.00033(17),0.00021(10),,0.74(52),-0.6(1.5),1.3(1.3),,
