,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
217,xpt_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.190(15),-0.00409(80),62.61491181292108,0.8096239543245349,0.6837589212026424,10,-0.0013(11),-0.00049(54),0.00029(14),0.00034(16),-0.0030(14),-0.00006(10),-0.00030(17),0.00020(10),,-14(20),0.9(1.8),-1.7(1.3),7(33),56(38)
218,xpt_FKFK_nnlo_log_logSq_sunset_alphaS_FV,1.206(12),-0.00452(78),64.80471161306912,0.9193778065744498,0.5502404914974134,10,-0.0021(20),-0.00034(87),3(2896)e-07,-0.00001(33),-0.0014(26),4(1000)e-07,0.00009(32),0.00001(20),,-37(14),1.0(1.8),-1.7(1.3),49(21),
219,xpt_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV,1.189(14),-0.00406(79),62.96267199052106,0.8448826771704921,0.6412603062812151,10,-0.0019(21),-0.00008(89),9(289)e-06,8(328)e-06,-0.0010(26),10(10000)e-08,0.00022(29),0.00004(20),,-10(19),0.27(79),-0.48(71),0.7(31.6),67(36)
220,xpt_FKFK_nnlo_logSq_sunset_alphaS_FV,1.213(13),-0.00473(80),66.35981852860904,0.922464171242721,0.5464873267310929,10,-0.00181(33),0.00055(29),,,,,,,,-47(15),0.06(47),-0.11(46),64(23),
221,xpt_FKFK_nnlo_logSq_sunset_alphaS_a4_FV,1.198(16),-0.00431(82),64.50372185439849,0.7506477307712823,0.7520320102971099,10,-0.00169(11),0.00038(26),,,,,,,,-22(21),1e-11 +- 1e-05,-2e-11 +- 1e-05,19(35),62(36)
222,xpt_FKFK_nnlo_alphaS_FV,1.217(13),-0.00483(80),66.94184007190411,0.8579466564685415,0.6253393483623337,10,-0.00233(11),0.00077(24),,,,,,,,-49(15),2e-11 +- 1e-05,-3e-11 +- 1e-05,67(23),
223,xpt_FKFK_nnlo_alphaS_a4_FV,1.202(16),-0.00441(83),65.0633219603026,0.6844860400181301,0.8216449762544207,10,-0.00227(11),0.00055(27),,,,,,,,-24(21),4e-12 +- 1e-05,2e-12 +- 1e-05,22(35),61(36)
224,xpt_FKFpi_nnlo_log_logSq_sunset_bijnens,1.1802(22),-0.00381(68),51.18244656276214,2.6436115998213467,0.00024844778288717545,0,-0.00005(66),-0.00031(49),0.00023(12),0.00020(11),-0.0047(14),-0.00010(10),-0.00041(17),0.00013(10),,-2.98(29),-1.1(2.3),2.2(1.3),,
225,xpt_FKFpi_nnlo_log_logSq_sunset_a4_bijnens,1.1968(44),-0.00427(70),56.82316464759616,1.5210593898715403,0.07708658715693738,0,0.00029(98),0.00046(55),0.00024(12),0.00021(11),-0.0037(15),-0.00010(10),-0.00036(17),0.00013(10),,-10.1(1.7),-1.3(2.5),2.5(1.3),,89(21)
226,xpt_FKFpi_nnlo_log_logSq_sunset,1.1800(22),-0.00380(68),50.417095504861116,2.690567766288286,0.00018881025576370896,0,0.00030(71),-0.00081(78),-0.00003(24),-0.00006(22),-0.0058(25),-6(9999)e-08,-0.00025(33),-0.00002(14),,-2.99(29),-0.9(2.4),1.7(1.7),,
227,xpt_FKFpi_nnlo_log_logSq_sunset_a4,1.1976(46),-0.00430(71),56.286607315971935,1.5896828766553213,0.057707888064467014,0,0.0003(11),0.00074(97),-0.00001(24),-0.00003(22),-0.0022(28),9(9998)e-08,-0.00012(33),-0.00001(14),,-10.3(1.7),-1.3(2.4),2.6(1.4),,93(22)
228,xpt_FKFpi_nnlo_logSq_sunset,1.1841(20),-0.00392(68),44.970203992225656,3.4811261203348804,1.4346665524969316e-06,0,-0.00142(78),0.00010(41),,,,,,,,-3.42(32),-1.3(2.9),3.0(1.8),,
229,xpt_FKFpi_nnlo_logSq_sunset_a4,1.2028(51),-0.00444(71),50.30828926328557,2.2421177720105225,0.0023691140917255337,0,-0.0007(15),0.00171(69),,,,,,,,-11.3(2.0),-2.9(5.6),6.3(3.1),,105(27)
230,xpt_FKFpi_nnlo,1.1850(20),-0.00394(69),38.370986347383344,4.210118306109621,1.1545030347384538e-08,0,-0.0014(10),0.00066(44),,,,,,,,-3.31(33),-1.8(3.9),4.2(2.2),,
231,xpt_FKFpi_nnlo_a4,1.2062(53),-0.00454(72),45.872761887038024,2.72080204043188,0.0001580544640219383,0,-0.0007(17),0.00239(73),,,,,,,,-12.1(2.1),-3.4(6.5),7.7(3.5),,117(28)
232,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_bijnens,1.229(12),-0.00519(80),58.00677450181148,1.6984025776355418,0.035716742443121584,0,-0.00003(74),0.00038(55),0.00023(12),0.00021(11),-0.0039(15),-0.00010(10),-0.00038(17),0.00013(10),,-52(12),-0.9(1.8),1.74(98),73(18),
233,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.212(15),-0.00470(83),56.197058808519785,1.4810631274216406,0.09079416923959152,0,0.00022(92),0.00052(56),0.00024(12),0.00021(11),-0.0037(15),-0.00010(10),-0.00037(17),0.00013(10),,-28(18),-1.1(2.1),2.2(1.2),30(30),62(34)
234,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS,1.230(13),-0.00519(81),57.20199760686336,1.7710007658604223,0.02558356677961689,0,-5(815)e-06,0.00033(95),-0.00002(24),-0.00004(22),-0.0035(28),-6e-10 +- 0.0001,-0.00017(33),-0.00002(14),,-52(12),-0.9(1.9),1.8(1.1),74(18),
235,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_a4,1.215(15),-0.00478(83),55.69484874856053,1.5783537808274328,0.060577882003147836,0,0.0003(14),0.00113(89),-0.00001(24),-0.00002(22),-0.0013(26),2(999)e-07,-0.00017(32),-0.00002(14),,-30(18),-1.0(1.7),1.9(1.2),33(30),66(35)
236,xpt_FKFpi_nnlo_logSq_sunset_alphaS,1.234(15),-0.00532(84),49.879839354749315,2.6195928708639142,0.000285671758215486,0,-0.0011(12),0.00142(65),,,,,,,,-53(15),-2.2(4.6),5.0(2.6),75(22),
237,xpt_FKFpi_nnlo_logSq_sunset_alphaS_a4,1.213(17),-0.00473(86),49.374831723238856,2.217170445733913,0.0027088952843646163,0,-0.0007(15),0.00181(72),,,,,,,,-23(19),-2.9(5.6),6.3(3.1),20(31),88(36)
238,xpt_FKFpi_nnlo_alphaS,1.239(15),-0.00547(85),44.434506518963715,3.2235388982200845,7.377365875024382e-06,0,-0.0012(15),0.00204(68),,,,,,,,-57(15),-2.6(5.5),6.2(3.0),81(23),
239,xpt_FKFpi_nnlo_alphaS_a4,1.215(18),-0.00479(86),44.894067295669146,2.7032182062439425,0.00017529098727790324,0,-0.0007(17),0.00247(77),,,,,,,,-22(19),-3.4(6.5),7.7(3.5),17(32),102(37)
240,xpt_FKFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1838(23),-0.00391(68),61.41264732632328,1.5133361331143274,0.079585514436304,10,-0.00040(47),-0.00080(42),0.00023(12),0.00020(11),-0.0047(13),-0.00010(10),-0.00041(17),0.00013(10),,-3.80(27),-0.5(1.4),1.0(1.0),,
241,xpt_FKFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1973(43),-0.00429(70),64.39960142233136,0.6812204940029837,0.8248329972575581,10,-0.00043(64),-0.00011(52),0.00024(12),0.00021(11),-0.0038(14),-0.00010(10),-0.00037(17),0.00014(10),,-9.6(1.6),-0.9(1.9),1.8(1.1),,74(20)
242,xpt_FKFpi_nnlo_log_logSq_sunset_FV,1.1835(24),-0.00390(68),60.43901884032378,1.5678731611648808,0.06334369329231314,10,-0.00005(58),-0.00115(58),-0.00003(24),-0.00006(22),-0.0054(20),1(9999)e-08,-0.00025(33),-0.00002(14),,-3.78(27),-0.3(1.4),0.6(1.3),,
243,xpt_FKFpi_nnlo_log_logSq_sunset_a4_FV,1.1979(45),-0.00430(71),63.737203766638096,0.7327664979488965,0.7717076850094502,10,-0.00057(97),0.00012(94),-0.00001(24),-0.00002(22),-0.0025(28),-2(10000)e-08,-0.00011(33),-0.00001(14),,-9.8(1.7),-1.0(2.3),2.1(1.3),,77(21)
244,xpt_FKFpi_nnlo_logSq_sunset_FV,1.1871(22),-0.00400(69),60.19777883363884,1.8237443454731137,0.01995184880651012,10,-0.00189(28),-0.00072(26),,,,,,,,-4.31(24),-0.29(96),0.63(84),,
245,xpt_FKFpi_nnlo_logSq_sunset_a4_FV,1.2011(48),-0.00439(71),62.16581176782103,0.9530459506322976,0.5095781475843144,10,-0.0011(10),0.00083(62),,,,,,,,-10.4(1.9),-1.9(3.8),4.2(2.4),,84(25)
246,xpt_FKFpi_nnlo_FV,1.1876(22),-0.00402(69),55.117395957712795,2.3476139511011658,0.001332810186867917,10,-0.00188(60),-0.00007(39),,,,,,,,-4.14(31),-1.0(2.2),2.1(1.5),,
247,xpt_FKFpi_nnlo_a4_FV,1.2045(49),-0.00449(71),59.15002054732747,1.255668556296106,0.21117929023218374,10,-0.0011(13),0.00153(66),,,,,,,,-11.3(1.9),-2.4(5.0),5.6(2.9),,97(26)
248,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.225(12),-0.00505(79),65.98511981372874,0.8059385609626759,0.6881454829493365,10,-0.00060(53),-0.00021(50),0.00023(12),0.00021(11),-0.0041(14),-0.00010(10),-0.00039(17),0.00013(10),,-44(12),-0.5(1.3),1.03(85),61(18),
249,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.211(15),-0.00466(82),63.62704326563368,0.6497270217780581,0.8541962898103342,10,-0.00050(60),-0.00008(53),0.00024(12),0.00021(11),-0.0038(14),-0.00010(10),-0.00037(17),0.00013(10),,-25(17),-0.7(1.6),1.5(1.0),26(29),50(33)
250,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_FV,1.225(12),-0.00505(80),65.03926511850094,0.8668906882770642,0.6144085843266405,10,-0.00055(84),-0.00023(87),-0.00002(24),-0.00003(22),-0.0036(26),4(10000)e-08,-0.00016(33),-0.00001(14),,-44(12),-0.6(1.7),1.2(1.2),61(18),
251,xpt_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.211(15),-0.00466(83),62.95662306448678,0.7006707033989625,0.8054722289487211,10,-0.00065(96),0.00017(95),-0.00001(24),-0.00002(22),-0.0025(28),-4(10000)e-08,-0.00012(33),-0.00001(14),,-25(17),-0.9(2.1),1.8(1.2),25(29),54(33)
252,xpt_FKFpi_nnlo_logSq_sunset_alphaS_FV,1.227(14),-0.00513(82),62.88972987872523,1.1846335439740132,0.2671930328744984,10,-0.00152(81),0.00060(58),,,,,,,,-45(14),-1.3(3.0),3.0(1.9),62(21),
253,xpt_FKFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.212(16),-0.00470(84),61.22456378498094,0.9204040231778998,0.5489921081270008,10,-0.0012(11),0.00095(65),,,,,,,,-23(18),-1.9(3.9),4.2(2.4),21(30),67(34)
254,xpt_FKFpi_nnlo_alphaS_FV,1.234(14),-0.00531(84),59.111218356392364,1.5832641600606558,0.05931889600462676,10,-0.0015(11),0.00126(63),,,,,,,,-50(14),-1.8(4.0),4.3(2.4),70(22),
255,xpt_FKFpi_nnlo_alphaS_a4_FV,1.215(17),-0.00478(85),58.19772699598239,1.2292515732836924,0.2309188923418207,10,-0.0011(13),0.00164(70),,,,,,,,-23(18),-2.4(5.0),5.6(2.9),20(30),80(35)
256,xpt_FpiFpi_nnlo_log_logSq_sunset_bijnens,1.1830(25),-0.00389(68),49.14150753893881,2.8593724759427785,6.925999529863325e-05,0,0.00036(81),-0.00082(48),0.00028(14),0.00029(16),-0.0050(14),-0.00006(10),-0.00038(17),0.00020(10),,-2.57(22),-1.0(2.3),2.0(1.4),,
257,xpt_FpiFpi_nnlo_log_logSq_sunset_a4_bijnens,1.2017(48),-0.00441(71),55.79063317741529,1.5589988517384292,0.06577135680421388,0,0.0008(15),-0.00002(54),0.00028(14),0.00031(16),-0.0039(15),-0.00006(10),-0.00035(17),0.00020(10),,-9.5(1.6),-1.5(2.7),2.7(1.4),,86(20)
258,xpt_FpiFpi_nnlo_log_logSq_sunset,1.1853(27),-0.00395(69),16.310030177286265,6.946818553441648,3.5518974838352763e-17,0,0.0090(48),0.00092(15),-0.00025(29),-0.00033(32),-0.0007(11),0.00002(10),-0.00232(21),-0.00081(18),,-2.66(20),-0.008(31),0.015(31),,
259,xpt_FpiFpi_nnlo_log_logSq_sunset_a4,1.2019(48),-0.00441(71),55.25889703234806,1.58682687354483,0.05841988942801112,0,0.0007(17),-0.00006(97),-0.00002(29),-0.00006(33),-0.0031(28),-3(10000)e-08,-0.00003(33),-5(200)e-06,,-9.6(1.6),-1.6(3.2),2.8(1.8),,87(20)
260,xpt_FpiFpi_nnlo_logSq_sunset,1.1860(25),-0.00397(69),46.5086737671941,3.349681659751337,3.325264341572842e-06,0,-0.0014(15),-0.00018(33),,,,,,,,-2.78(22),-1.4(2.7),3.3(1.5),,
261,xpt_FpiFpi_nnlo_logSq_sunset_a4,1.2063(54),-0.00454(72),52.21047430395308,1.9424361826331709,0.011201386881258392,0,2(2238)e-06,0.00120(55),,,,,,,,-10.8(1.9),-2.9(4.2),5.7(2.3),,103(25)
262,xpt_FpiFpi_nnlo,1.1856(24),-0.00396(69),41.261832658661866,3.8705804411359055,1.1253522855906193e-07,0,-0.0011(19),0.00046(35),,,,,,,,-2.67(23),-1.9(3.5),4.6(1.9),,
263,xpt_FpiFpi_nnlo_a4,1.2093(57),-0.00462(72),49.664271389138705,2.142426317533887,0.004027935141844802,0,0.0002(26),0.00197(60),,,,,,,,-11.9(2.1),-3.7(4.9),7.1(2.6),,118(27)
264,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_bijnens,1.237(13),-0.00541(82),56.389207478283566,1.810837610943965,0.021213334190842616,0,0.0005(13),-0.00008(54),0.00028(14),0.00031(16),-0.0042(14),-0.00006(10),-0.00037(17),0.00020(10),,-48(11),-1.2(2.4),2.3(1.3),68(16),
265,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.215(17),-0.00480(86),54.966798794202134,1.5226626652186581,0.07657639577099848,0,0.0008(16),0.00003(55),0.00028(14),0.00031(16),-0.0039(15),-0.00006(10),-0.00035(17),0.00020(10),,-23(16),-1.4(2.6),2.6(1.4),23(27),66(31)
266,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS,1.236(13),-0.00537(82),55.639696501503536,1.8453129370293777,0.01799706284738755,0,0.0005(12),-0.00045(91),-0.00003(29),-0.00009(33),-0.0044(26),-1(1000)e-07,-0.00010(33),-0.00001(20),,-47(11),-1.1(2.8),2.0(1.8),66(17),
267,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4,1.215(17),-0.00478(86),54.410526267086226,1.555435369778041,0.06676880587963356,0,0.0007(17),-9(978)e-06,-0.00002(29),-0.00006(33),-0.0031(28),-4e-09 +- 0.0001,-0.00004(33),-8(200)e-06,,-22(16),-1.5(3.0),2.7(1.7),22(27),67(31)
268,xpt_FpiFpi_nnlo_logSq_sunset_alphaS,1.243(16),-0.00556(86),51.40698449062626,2.391631508888634,0.0010443621134334704,0,-0.0006(20),0.00107(53),,,,,,,,-51(13),-2.3(3.8),5.2(2.1),73(20),
269,xpt_FpiFpi_nnlo_logSq_sunset_alphaS_a4,1.217(19),-0.00485(89),51.16437103973436,1.921029151494876,0.01245218986797714,0,-0.00002(224),0.00130(58),,,,,,,,-21(18),-2.9(4.2),5.8(2.3),18(29),88(34)
270,xpt_FpiFpi_nnlo_alphaS,1.251(16),-0.00579(88),47.8915782473725,2.705947003863053,0.0001725008908100489,0,-0.0003(25),0.00185(57),,,,,,,,-58(14),-3.1(4.7),6.6(2.5),84(21),
271,xpt_FpiFpi_nnlo_alphaS_a4,1.221(20),-0.00494(91),48.65480500662137,2.118834991084232,0.004558127984926753,0,0.0002(26),0.00208(63),,,,,,,,-23(18),-3.8(5.0),7.2(2.7),18(31),103(36)
272,xpt_FpiFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1881(28),-0.00403(69),60.37578987399624,1.6812321896278526,0.03859118140858689,10,0.00003(48),-0.00133(35),0.00027(14),0.00028(16),-0.0053(11),-0.00006(10),-0.00038(17),0.00020(10),,-3.24(19),-0.4(1.2),0.8(1.0),,
273,xpt_FpiFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.2029(46),-0.00444(71),64.17301283637926,0.6787598776086211,0.8272180258412931,10,-0.00013(95),-0.00053(51),0.00028(14),0.00031(16),-0.0040(14),-0.00006(10),-0.00036(17),0.00020(10),,-8.8(1.5),-1.0(2.2),2.0(1.3),,69(18)
274,xpt_FpiFpi_nnlo_log_logSq_sunset_FV,1.1853(25),-0.00395(69),49.36206316985866,2.847536570726806,7.436386155775712e-05,10,-0.00140(70),0.00275(23),-2(290)e-06,0.00004(33),0.0067(12),2(100)e-06,-0.00055(32),-0.00022(19),,-2.96(22),-0.01(12),0.02(12),,
275,xpt_FpiFpi_nnlo_log_logSq_sunset_a4_FV,1.2030(46),-0.00445(71),63.45259290357667,0.7170830579278314,0.7884723463871787,10,-0.0002(13),-0.00050(90),-0.00002(29),-0.00006(33),-0.0031(26),5(9999)e-08,-0.00009(33),-0.00001(20),,-8.9(1.5),-1.1(2.9),2.2(1.9),,70(19)
276,xpt_FpiFpi_nnlo_logSq_sunset_FV,1.1908(30),-0.00410(69),62.095516955212425,1.7535412861540782,0.02774678548225493,10,-0.00247(74),-0.00095(26),,,,,,,,-3.50(19),-0.6(1.3),1.46(85),,
277,xpt_FpiFpi_nnlo_logSq_sunset_a4_FV,1.2048(49),-0.00450(71),63.797536390415964,0.8107811867539391,0.6823789375146562,10,-0.0011(16),0.00019(46),,,,,,,,-9.2(1.7),-1.6(2.9),3.6(1.7),,74(22)
278,xpt_FpiFpi_nnlo_FV,1.1904(27),-0.00410(69),57.67065856747664,2.1558254650535424,0.0037534750054801155,10,-0.0022(13),-0.00032(30),,,,,,,,-3.40(20),-1.1(2.3),2.8(1.3),,
279,xpt_FpiFpi_nnlo_a4_FV,1.2076(49),-0.00457(72),61.65128020900565,0.9683834920638048,0.4913153641007468,10,-0.0009(20),0.00088(50),,,,,,,,-10.2(1.8),-2.1(3.7),5.0(2.0),,87(23)
280,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.232(12),-0.00525(81),65.15537311444828,0.8822392129680057,0.5956209134215832,10,-0.00027(80),-0.00062(49),0.00028(14),0.00031(16),-0.0043(14),-0.00006(10),-0.00038(17),0.00020(10),,-39(10),-0.8(1.8),1.6(1.2),55(15),
281,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.214(16),-0.00475(84),63.14616770888752,0.6530343013693479,0.8512347080223637,10,-0.00017(95),-0.00049(51),0.00028(14),0.00031(16),-0.0040(14),-0.00006(10),-0.00037(17),0.00020(10),,-19(15),-1.0(2.1),2.0(1.3),18(25),53(29)
282,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV,1.231(12),-0.00522(81),64.27679220754294,0.9232564343952436,0.5455245751855808,10,-0.0001(10),-0.00082(81),-0.00003(29),-0.00008(33),-0.0041(24),4(9999)e-08,-0.00014(33),-0.00002(20),,-39(10),-0.7(2.4),1.4(1.7),54(15),
283,xpt_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.213(16),-0.00474(84),62.4105164588135,0.6947419107692421,0.8114671897221348,10,-0.0002(13),-0.00047(90),-0.00002(29),-0.00006(33),-0.0031(26),5(9999)e-08,-0.00010(33),-0.00001(20),,-19(15),-1.0(2.8),2.1(1.8),17(25),55(29)
284,xpt_FpiFpi_nnlo_logSq_sunset_alphaS_FV,1.232(14),-0.00526(83),64.24410273658499,1.0945149316240717,0.3515652529388081,10,-0.0016(14),0.00009(46),,,,,,,,-39(12),-1.3(2.5),3.2(1.5),54(18),
285,xpt_FpiFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.214(17),-0.00476(85),62.61175430191358,0.7865568316893975,0.7109854372971203,10,-0.0011(16),0.00029(49),,,,,,,,-18(16),-1.6(3.0),3.7(1.7),15(26),63(30)
286,xpt_FpiFpi_nnlo_alphaS_FV,1.239(15),-0.00546(84),61.30661368261932,1.3432416365868356,0.15469617822578355,10,-0.0014(19),0.00081(49),,,,,,,,-45(12),-1.8(3.5),4.5(1.9),63(19),
287,xpt_FpiFpi_nnlo_alphaS_a4_FV,1.217(18),-0.00485(87),60.499691173213435,0.9413934022220884,0.5235735041046206,10,-0.0009(21),0.00099(53),,,,,,,,-20(16),-2.2(3.8),5.1(2.1),16(27),75(31)
288,xpt-ratio_FKFK_nnlo_log_logSq_sunset_bijnens,1.1755(27),-0.00368(68),55.730952757567366,1.6084148364900883,0.05322464043447611,0,0.00060(23),-0.00148(62),0.00028(14),0.00032(16),-0.0038(14),-0.00005(10),-0.00035(17),0.00021(10),,-4.75(51),7.9(2.9),2.4(1.9),,
289,xpt-ratio_FKFK_nnlo_log_logSq_sunset_a4_bijnens,1.1858(44),-0.00397(69),55.91160148310559,1.481337333029976,0.09069354764794553,0,-0.00003(19),0.00017(57),0.00029(14),0.00034(16),-0.0029(14),-0.00006(10),-0.00029(16),0.000209(99),,-9.4(1.9),0.003(62),-0.002(62),,74(23)
290,xpt-ratio_FKFK_nnlo_log_logSq_sunset,1.1760(28),-0.00369(68),55.1168240797344,1.6252499634961413,0.04946115142416525,0,0.00060(34),-0.00143(95),-0.00002(29),-0.00004(33),-0.0025(27),10(100)e-06,-0.00004(34),0.00001(20),,-4.83(53),8.8(3.3),3.6(2.7),,
291,xpt-ratio_FKFK_nnlo_log_logSq_sunset_a4,1.1910(46),-0.00411(70),56.05043482734082,1.415938763763395,0.1175197512306545,0,-0.00051(24),0.00176(92),8(290)e-06,0.00004(33),0.0022(26),-0.000015(99),0.00003(26),-0.00002(19),,-10.6(1.9),0.0003(310),-0.00008(3099),,91(22)
292,xpt-ratio_FKFK_nnlo_logSq_sunset,1.1749(25),-0.00366(68),55.80436254797162,1.6609017985247057,0.04226246372515157,0,0.00052(23),-0.00135(67),,,,,,,,-4.69(54),8.8(2.7),1.7(1.3),,
293,xpt-ratio_FKFK_nnlo_logSq_sunset_a4,1.1893(49),-0.00406(70),56.37666781250054,1.3556158961704032,0.1477762299838723,0,-0.00015(18),0.00060(57),,,,,,,,-10.2(2.0),1.5(2.3),2.8(1.4),,82(25)
294,xpt-ratio_FKFK_nnlo,1.1762(25),-0.00370(68),56.24725853880773,1.586828161969279,0.0584195664893962,0,0.00043(23),-0.00096(69),,,,,,,,-4.73(55),9.0(2.8),3.6(1.3),,
295,xpt-ratio_FKFK_nnlo_a4,1.1905(52),-0.00410(70),56.75127857215896,1.2323168901892845,0.2285624167778504,0,-0.00020(23),0.00092(75),,,,,,,,-10.3(2.0),2.0(3.1),5.2(1.8),,81(27)
296,xpt-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_bijnens,1.204(13),-0.00447(79),56.4798971445757,1.5422746670933738,0.07056768662701587,0,0.00012(24),-0.00031(67),0.00029(14),0.00032(16),-0.0035(14),-0.00006(10),-0.00033(17),0.00020(10),,-39(15),2.8(1.9),-0.5(1.5),52(22),
297,xpt-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.188(14),-0.00402(78),54.710815134646644,1.463328264722353,0.09750641021839272,0,-0.00002(20),0.00011(61),0.00029(14),0.00034(16),-0.0030(14),-0.00006(10),-0.00030(16),0.00021(10),,-12(18),0.31(70),-0.20(67),4(31),70(35)
298,xpt-ratio_FKFK_nnlo_log_logSq_sunset_alphaS,1.209(13),-0.00461(79),56.12378085143229,1.5969224435058909,0.05593718547418779,0,-0.00011(34),0.0004(11),-0.00002(29),-0.00002(33),-0.0013(27),-5(100)e-06,0.00002(32),-7(198)e-06,,-44(15),1.9(1.7),-0.2(1.4),61(22),
299,xpt-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4,1.196(13),-0.00424(78),54.92308407600432,1.4071845045266058,0.12156606688744595,0,-0.00051(24),0.00175(92),10(290)e-06,0.00004(33),0.0021(27),-0.000016(99),0.00007(28),-9(190)e-06,,-17(18),0.0008(470),-0.0005(470),12(30),80(35)
300,xpt-ratio_FKFK_nnlo_logSq_sunset_alphaS,1.212(14),-0.00470(81),57.267332206499994,1.479972113311029,0.0911954643006469,0,-0.00015(22),0.00060(67),,,,,,,,-46(16),3.1(2.4),2.6(1.5),64(24),
301,xpt-ratio_FKFK_nnlo_logSq_sunset_alphaS_a4,1.199(16),-0.00434(83),55.50126938303954,1.3267660491841478,0.16430512692839694,0,-0.00021(20),0.00076(62),,,,,,,,-24(21),1.5(2.3),2.9(1.5),22(34),64(37)
302,xpt-ratio_FKFK_nnlo_alphaS,1.211(15),-0.00467(82),57.55787303254826,1.3735411768913783,0.1381931541780329,0,-0.00014(25),0.00072(80),,,,,,,,-44(16),4.2(2.9),4.5(1.7),60(25),
303,xpt-ratio_FKFK_nnlo_alphaS_a4,1.199(16),-0.00434(83),55.830713724955395,1.210232453146102,0.2459291743238376,0,-0.00025(24),0.00107(79),,,,,,,,-22(21),1.9(3.1),5.3(1.9),19(34),66(38)
304,xpt-ratio_FKFK_nnlo_log_logSq_sunset_FV_bijnens,1.1767(28),-0.00371(68),59.25779908449825,1.186138726856864,0.2659090823948612,10,0.00057(23),-0.00152(60),0.00029(14),0.00032(16),-0.0036(14),-0.00005(10),-0.00035(17),0.00020(10),,-5.09(50),8.5(2.9),1.1(1.9),,
305,xpt-ratio_FKFK_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1874(48),-0.00401(70),59.1306848093962,0.9792998754980996,0.4784431574275775,10,0.00005(23),-0.00028(64),0.00029(14),0.00033(16),-0.0030(14),-0.00006(10),-0.00032(17),0.00020(10),,-9.9(2.0),2.6(2.0),-1.4(1.5),,71(25)
306,xpt-ratio_FKFK_nnlo_log_logSq_sunset_FV,1.1773(29),-0.00373(68),58.69360964649705,1.1985707784127069,0.2554650456461167,10,0.00051(33),-0.00132(92),-0.00002(29),-0.00003(33),-0.0019(26),9(100)e-06,-0.00005(34),0.00001(20),,-5.17(51),9.6(3.3),2.7(2.6),,
307,xpt-ratio_FKFK_nnlo_log_logSq_sunset_a4_FV,1.1922(50),-0.00414(70),59.3942423539944,0.9527181611225888,0.5099705108884732,10,-0.00046(29),0.00133(98),7(290)e-06,0.00004(33),0.0017(26),-0.00001(10),0.00005(32),-9(196)e-06,,-11.1(1.9),1.9(1.8),-0.8(1.5),,90(24)
308,xpt-ratio_FKFK_nnlo_logSq_sunset_FV,1.1759(26),-0.00369(68),59.20951032528515,1.2670176418384294,0.20309151287597105,10,0.00049(23),-0.00142(64),,,,,,,,-4.97(51),8.8(2.6),0.02(1.28),,
309,xpt-ratio_FKFK_nnlo_logSq_sunset_a4_FV,1.1934(45),-0.00418(70),61.3795214277637,0.8984216961448073,0.5758127715595716,10,-0.000344(80),0.00087(21),,,,,,,,-11.5(1.9),0.31(83),0.55(73),,96(23)
310,xpt-ratio_FKFK_nnlo_FV,1.1772(25),-0.00372(68),59.84075446751749,1.1807053242980297,0.27056365277141314,10,0.00039(23),-0.00100(65),,,,,,,,-5.00(51),9.0(2.7),1.9(1.3),,
311,xpt-ratio_FKFK_nnlo_a4_FV,1.1937(50),-0.00419(70),61.53229145080077,0.7422814735612449,0.7613083519289228,10,-0.00032(18),0.00103(57),,,,,,,,-11.3(2.0),1.4(2.3),3.1(1.5),,91(25)
