,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
56,ma-ratio_FKFK_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1857(58),-0.00396(70),42.269954410521,1.8002296979530474,0.02230462211982085,10,0.00045(32),-0.00165(70),0.00028(14),0.00030(16),-0.0049(14),-0.00005(10),-0.00032(17),0.00021(10),,-4.2(2.1),5.3(3.3),-5.8(2.5),,30(29)
57,ma-ratio_FKFK_nnlo_log_logSq_sunset_a4_FV,1.1846(60),-0.00393(70),42.206050529193675,1.7839918802973116,0.02407524479654599,10,0.00069(40),-0.00226(95),-0.00003(29),-0.00009(32),-0.0059(24),0.000012(99),0.00007(34),0.00004(20),,-4.5(2.1),4.1(3.6),-6.1(2.9),,28(29)
58,ma-ratio_FKFK_nnlo_logSq_sunset_a4_FV,1.1873(69),-0.00401(71),41.46850233930154,1.9823844895724976,0.009175475215486001,10,0.00015(37),-0.00098(92),,,,,,,,-4.0(2.1),7.2(3.4),-5.6(1.8),,34(31)
59,ma-ratio_FKFK_nnlo_a4_FV,1.1898(71),-0.00408(72),41.40516149003223,1.976873233386836,0.009432929898159241,10,0.00003(36),-0.00050(92),,,,,,,,-4.0(2.1),7.3(3.5),-3.9(1.7),,37(32)
60,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.177(20),-0.00373(88),39.92377452166431,1.789244565237215,0.02348885324312101,10,0.00049(33),-0.00172(72),0.00028(14),0.00030(16),-0.0048(14),-0.00005(10),-0.00032(17),0.00021(10),,7(26),5.3(3.3),-5.3(2.7),-19(44),44(45)
61,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV,1.177(20),-0.00373(88),39.83442418620945,1.7759111800704055,0.025003568495375904,10,0.00072(41),-0.00230(96),-0.00003(29),-0.00009(32),-0.0058(24),0.000012(99),0.00007(34),0.00004(20),,5(26),4.1(3.6),-5.7(3.1),-16(44),41(45)
62,ma-ratio_FKFK_nnlo_logSq_sunset_alphaS_a4_FV,1.177(21),-0.00372(90),39.15818760497018,1.9678010637312244,0.009871539279131276,10,0.00022(39),-0.00113(96),,,,,,,,9(27),7.2(3.4),-5.2(1.9),-22(44),50(45)
63,ma-ratio_FKFK_nnlo_alphaS_a4_FV,1.178(22),-0.00375(91),39.151138606366345,1.9574296496071493,0.01039635503268007,10,0.00010(38),-0.00067(97),,,,,,,,11(27),7.2(3.5),-3.5(1.8),-25(44),56(45)
64,ma-ratio_FKFpi_nnlo_log_logSq_sunset_a4_bijnens,1.1921(57),-0.00414(71),39.705525333158455,2.082423580664287,0.005508267599650582,0,0.00036(25),-0.00109(62),0.00023(12),0.00020(11),-0.0054(14),-0.00010(10),-0.00031(17),0.00015(10),,-2.8(1.8),2.6(2.8),0.7(2.1),,29(25)
65,ma-ratio_FKFpi_nnlo_log_logSq_sunset_a4,1.1906(56),-0.00410(71),40.240800555705796,2.0077167197893195,0.008074701230753788,0,0.00066(33),-0.00191(85),-0.00002(24),-0.00005(22),-0.0071(23),4(99)e-06,0.00009(34),0.00001(14),,-3.3(1.8),1.6(2.9),-0.2(2.6),,28(24)
66,ma-ratio_FKFpi_nnlo_logSq_sunset_a4,1.1960(72),-0.00425(72),37.58938928663271,2.383983007841397,0.0010897425588921516,0,-0.00003(29),0.00009(80),,,,,,,,-2.3(1.8),4.5(3.1),3.6(1.2),,32(29)
67,ma-ratio_FKFpi_nnlo_a4,1.1981(74),-0.00431(72),36.63954147136961,2.482016524870456,0.0006286906661999669,0,-0.00012(29),0.00047(81),,,,,,,,-2.2(1.8),4.6(3.2),5.1(1.2),,33(29)
68,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.184(20),-0.00391(89),37.18080435534101,2.0716992186963155,0.0058220841242731395,0,0.00039(26),-0.00114(63),0.00023(12),0.00021(11),-0.0054(14),-0.00010(10),-0.00031(17),0.00015(10),,7(22),2.7(2.8),1.0(2.2),-16(37),41(38)
69,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4,1.184(20),-0.00392(88),37.66375074134083,2.00117666527772,0.00834634634597115,0,0.00068(33),-0.00193(85),-0.00002(24),-0.00005(22),-0.0071(23),4(99)e-06,0.00009(34),0.00001(14),,4(22),1.6(2.9),0.04(2.69),-12(36),38(37)
70,ma-ratio_FKFpi_nnlo_logSq_sunset_alphaS_a4,1.182(22),-0.00386(91),35.25063875763453,2.3558699792201274,0.0012734314652764276,0,0.00003(31),-0.00007(84),,,,,,,,13(22),4.5(3.0),3.7(1.2),-26(37),51(40)
71,ma-ratio_FKFpi_nnlo_alphaS_a4,1.181(22),-0.00384(92),34.415504434969826,2.4411354468404607,0.0007917833767905058,0,-0.00006(30),0.00031(84),,,,,,,,16(22),4.5(3.1),5.2(1.2),-31(37),57(40)
72,ma-ratio_FKFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1929(57),-0.00416(71),42.90500215479553,1.7074786017450898,0.03427671969509175,10,0.00035(26),-0.00113(62),0.00023(12),0.00021(11),-0.0053(14),-0.00010(10),-0.00032(17),0.00015(10),,-3.1(1.8),2.9(2.8),0.005(2.159),,30(25)
73,ma-ratio_FKFpi_nnlo_log_logSq_sunset_a4_FV,1.1915(57),-0.00412(71),43.26148397813732,1.6523255799485261,0.043902844919326584,10,0.00062(33),-0.00188(84),-0.00002(24),-0.00005(22),-0.0069(23),4(100)e-06,0.00008(34),0.00001(14),,-3.5(1.8),1.9(2.9),-0.8(2.6),,29(25)
