,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
305,xpt-ratio_FKFK_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1871(50),-0.00400(70),51.10025795225401,0.8986176776795964,0.5755730811195946,10,0.00016(26),-0.00055(69),0.00029(14),0.00033(16),-0.0030(15),-0.00005(10),-0.00034(17),0.00020(10),,-9.8(2.0),4.2(3.0),-1.0(2.0),,66(27)
306,xpt-ratio_FKFK_nnlo_log_logSq_sunset_FV,1.1767(27),-0.00371(68),54.82741502617894,1.2882647723688463,0.18857586616066907,10,0.00050(33),-0.00131(92),-0.00002(29),-0.00004(33),-0.0024(26),0.00001(10),-0.00003(34),0.00002(20),,-4.96(48),7.9(3.1),1.9(2.7),,
307,xpt-ratio_FKFK_nnlo_log_logSq_sunset_a4_FV,1.1907(53),-0.00410(70),51.324738099975825,0.8735723305597887,0.6062325869347347,10,-0.00027(34),0.0008(11),3(288)e-06,0.00002(33),0.0012(27),-4(100)e-06,-5(338)e-06,-10(201)e-06,,-10.7(2.1),4.4(3.2),0.2(2.4),,80(27)
308,xpt-ratio_FKFK_nnlo_logSq_sunset_FV,1.1758(25),-0.00369(68),55.27843433314514,1.321894642992452,0.16723416935893382,10,0.00042(22),-0.00123(61),,,,,,,,-4.83(49),8.1(2.5),0.1(1.3),,
309,xpt-ratio_FKFK_nnlo_logSq_sunset_a4_FV,1.1916(53),-0.00413(70),52.52545453202242,0.8197039859047534,0.6716998717340408,10,-0.00024(25),0.00066(78),,,,,,,,-11.1(2.1),1.2(3.1),1.2(1.8),,89(27)
310,xpt-ratio_FKFK_nnlo_FV,1.1771(23),-0.00372(68),55.96067356156576,1.2408201976357685,0.22211633420323207,10,0.00030(21),-0.00075(61),,,,,,,,-4.82(48),8.0(2.5),2.1(1.3),,
311,xpt-ratio_FKFK_nnlo_a4_FV,1.1940(53),-0.00419(71),53.79531652968289,0.6632285866721109,0.8419224000890382,10,-0.00036(24),0.00122(77),,,,,,,,-11.4(2.0),0.7(3.2),3.9(2.0),,94(27)
312,xpt-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.208(15),-0.00459(81),55.010857941677024,0.9663363726548516,0.4937414598169747,10,0.00016(27),-0.00058(70),0.00029(14),0.00032(16),-0.0032(15),-0.00005(10),-0.00034(17),0.00020(10),,-42(17),5.2(2.9),-1.6(2.2),56(25),
313,xpt-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.196(17),-0.00426(85),48.71447203974977,0.8805753054204384,0.5976584365479058,10,0.00010(27),-0.00043(71),0.00029(14),0.00033(16),-0.0030(15),-0.00005(10),-0.00034(17),0.00020(10),,-23(23),4.1(3.0),-1.5(2.2),21(39),49(41)
314,xpt-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_FV,1.213(15),-0.00472(82),54.86465297740709,0.9796327648163304,0.4780524200235462,10,-0.00011(35),0.0003(10),-6(288)e-06,-3(325)e-06,-0.0002(27),-2(100)e-06,-0.00002(34),-7(201)e-06,,-46(17),5.7(3.0),-0.5(2.6),63(26),
315,xpt-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV,1.202(17),-0.00441(85),48.96273137650381,0.8508268737976504,0.6340241845178707,10,-0.00036(34),0.0010(11),5(288)e-06,0.00003(33),0.0015(27),-5(100)e-06,-0.00001(34),-0.00001(20),,-25(23),4.1(3.2),-0.6(2.6),24(38),62(41)
316,xpt-ratio_FKFK_nnlo_logSq_sunset_alphaS_FV,1.221(15),-0.00494(84),56.256931547441816,0.9050465104043972,0.5677149597925786,10,-0.00024(26),0.00068(81),,,,,,,,-55(17),3.1(2.9),0.7(1.8),77(26),
317,xpt-ratio_FKFK_nnlo_logSq_sunset_alphaS_a4_FV,1.209(17),-0.00460(86),50.403048600481526,0.7646515782388903,0.7362478340104879,10,-0.00036(25),0.00104(82),,,,,,,,-33(23),0.7(3.2),1.5(2.0),37(37),63(40)
318,xpt-ratio_FKFK_nnlo_alphaS_FV,1.223(15),-0.00502(84),57.21464437635443,0.7844277053024941,0.7134684820484678,10,-0.00035(25),0.00118(80),,,,,,,,-57(17),2.8(3.0),3.3(1.9),79(26),
319,xpt-ratio_FKFK_nnlo_alphaS_a4_FV,1.210(17),-0.00463(86),51.59900412839987,0.6147737245887801,0.8836340121184838,10,-0.00046(24),0.00154(81),,,,,,,,-32(22),0.3(3.3),4.3(2.2),34(37),69(40)
320,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_bijnens,1.1813(24),-0.00384(68),53.16656884220046,1.5551550427790706,0.06684782840713079,0,0.00042(20),-0.00083(56),0.00023(12),0.00022(11),-0.0036(15),-0.00009(10),-0.00036(17),0.00014(10),,-3.69(31),5.8(2.1),7.6(1.6),,
321,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_a4_bijnens,1.1920(47),-0.00414(70),48.56924640074256,1.1580764936109318,0.2905349419927116,0,0.00010(23),-7(645)e-06,0.00024(12),0.00022(11),-0.0030(15),-0.00010(10),-0.00034(17),0.00014(10),,-8.2(1.8),2.1(2.5),5.6(1.8),,60(23)
322,xpt-ratio_FKFpi_nnlo_log_logSq_sunset,1.1816(24),-0.00385(68),52.54313354318623,1.6190026023572337,0.05082926693461992,0,0.00035(32),-0.00059(96),-0.00001(24),-0.00002(22),-0.0022(28),5(100)e-06,-0.00010(34),-4(143)e-06,,-3.70(31),6.0(2.2),8.5(2.2),,
323,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_a4,1.1945(50),-0.00421(71),48.42077778353212,1.1491653956509855,0.2986571453003273,0,-0.00026(33),0.0012(11),2(236)e-06,6(221)e-06,0.0008(28),-3(100)e-06,-0.00004(34),-6(143)e-06,,-8.9(1.8),1.7(2.8),6.4(2.1),,70(24)
324,xpt-ratio_FKFpi_nnlo_logSq_sunset,1.1816(22),-0.00385(68),53.38220104573908,1.5890815212098164,0.057857167983517165,0,0.00029(16),-0.00040(48),,,,,,,,-3.68(32),6.5(2.0),8.93(97),,
325,xpt-ratio_FKFpi_nnlo_logSq_sunset_a4,1.1962(53),-0.00426(71),49.758839752104606,1.0443015468019756,0.4045731303966976,0,-0.00025(22),0.00122(71),,,,,,,,-9.5(1.9),0.4(2.9),10.6(1.6),,79(26)
326,xpt-ratio_FKFpi_nnlo,1.1825(21),-0.00387(68),53.216410225318576,1.6038509250506698,0.0542876201597946,0,0.00017(16),0.00005(48),,,,,,,,-3.70(32),6.4(2.0),10.8(1.0),,
327,xpt-ratio_FKFpi_nnlo_a4,1.1978(53),-0.00430(71),50.01808316985514,1.0051765845895733,0.4484195110791665,0,-0.00036(22),0.00169(72),,,,,,,,-9.7(1.9),0.08(3.01),12.9(1.8),,82(26)
328,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_bijnens,1.213(14),-0.00472(81),52.30257177761629,1.2659995207930652,0.20380750281618454,0,0.00014(23),-0.00010(65),0.00023(12),0.00022(11),-0.0032(15),-0.00010(10),-0.00035(17),0.00014(10),,-35(14),3.1(2.4),5.5(1.8),47(21),
329,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.200(17),-0.00435(85),45.91875659360239,1.1459851865275483,0.30159076160551795,0,0.00007(23),0.00006(66),0.00024(12),0.00022(11),-0.0030(15),-0.00010(10),-0.00034(17),0.00014(10),,-17(19),2.0(2.5),5.3(1.9),14(32),49(34)
330,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS,1.216(15),-0.00481(82),51.8784971609669,1.2999147731358192,0.18095864888361807,0,-0.00009(33),0.0006(10),-4(236)e-06,-5(221)e-06,-0.0006(28),-3(100)e-06,-0.00007(34),-9(143)e-06,,-38(14),3.2(2.5),6.4(2.1),52(22),
331,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4,1.202(17),-0.00442(85),45.76720948537389,1.137169697216215,0.3098181886049882,0,-0.00030(33),0.0013(11),2(236)e-06,7(220)e-06,0.0008(27),-3(100)e-06,-0.00005(34),-7(143)e-06,,-18(19),1.5(2.8),6.0(2.2),15(32),59(35)
332,xpt-ratio_FKFpi_nnlo_logSq_sunset_alphaS,1.220(15),-0.00493(84),53.0186771610075,1.2214322080027955,0.2370088637618593,0,-0.00017(23),0.00099(72),,,,,,,,-42(15),2.6(2.6),10.1(1.5),58(23),
333,xpt-ratio_FKFpi_nnlo_logSq_sunset_alphaS_a4,1.206(18),-0.00453(86),47.15660491064776,1.0249990960566941,0.42595175070888497,0,-0.00029(23),0.00138(75),,,,,,,,-21(19),0.3(2.9),10.8(1.7),19(32),65(36)
334,xpt-ratio_FKFpi_nnlo_alphaS,1.221(15),-0.00496(84),52.93534889954233,1.2254002783535152,0.233904244873062,0,-0.00027(22),0.00141(72),,,,,,,,-42(15),2.4(2.7),12.3(1.6),58(22),
335,xpt-ratio_FKFpi_nnlo_alphaS_a4,1.205(18),-0.00451(86),47.35615266519325,0.9935424876769234,0.4618273223300462,0,-0.00039(23),0.00180(75),,,,,,,,-18(19),-0.04(3.03),13.1(1.9),14(32),71(36)
336,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1832(24),-0.00389(68),57.35327639313758,1.071592932466972,0.3752713882491277,10,0.00042(19),-0.00093(54),0.00023(12),0.00022(11),-0.0035(15),-0.00009(10),-0.00037(17),0.00014(10),,-4.06(30),6.4(2.0),6.4(1.6),,
337,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1948(48),-0.00422(70),53.2590498892661,0.6176943402681071,0.8813080481037514,10,0.00007(22),-0.00007(62),0.00024(12),0.00022(11),-0.0029(15),-0.00010(10),-0.00035(17),0.00014(10),,-8.9(1.8),2.6(2.5),4.2(1.8),,65(23)
338,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_FV,1.1835(25),-0.00390(69),56.71153128323915,1.1348816764248508,0.31197640677687155,10,0.00032(30),-0.00062(90),-0.00001(24),-0.00002(22),-0.0019(27),5(100)e-06,-0.00013(34),-6(143)e-06,,-4.08(31),6.8(2.2),7.5(2.2),,
339,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_a4_FV,1.1977(51),-0.00430(71),53.1973021676779,0.5973820803842415,0.8969631720906709,10,-0.00033(31),0.00118(99),2(236)e-06,8(220)e-06,0.0012(27),-4(100)e-06,-0.00007(34),-0.00001(14),,-9.8(1.9),2.5(2.7),5.1(2.1),,75(24)
340,xpt-ratio_FKFpi_nnlo_logSq_sunset_FV,1.1833(23),-0.00390(68),57.589828431777384,1.1049005573036963,0.34111088105327736,10,0.00031(16),-0.00062(46),,,,,,,,-4.06(30),7.2(1.9),7.14(93),,
341,xpt-ratio_FKFpi_nnlo_logSq_sunset_a4_FV,1.1988(53),-0.00433(71),54.459165959679225,0.5077954351612306,0.9510899210956192,10,-0.00024(22),0.00100(68),,,,,,,,-10.2(1.9),1.2(2.7),8.2(1.4),,82(26)
342,xpt-ratio_FKFpi_nnlo_FV,1.1843(22),-0.00392(69),57.504107616609794,1.1107086180369858,0.33534446907356896,10,0.00020(16),-0.00019(46),,,,,,,,-4.10(30),7.1(1.9),8.90(96),,
343,xpt-ratio_FKFpi_nnlo_a4_FV,1.2005(53),-0.00438(71),54.82634396518353,0.4562646696641983,0.9714798046882119,10,-0.00035(21),0.00146(68),,,,,,,,-10.4(1.9),0.9(2.8),10.5(1.6),,85(25)
344,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.218(14),-0.00487(82),57.02397092934115,0.7214459361617236,0.7838577498800776,10,0.00009(23),-0.00014(63),0.00024(12),0.00022(11),-0.0031(15),-0.00010(10),-0.00036(17),0.00014(10),,-39(14),3.6(2.3),4.0(1.9),52(21),
345,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.205(17),-0.00450(85),50.68672484121914,0.5964162388349222,0.8976769691597227,10,0.00003(23),0.00003(64),0.00024(12),0.00022(11),-0.0029(15),-0.00010(10),-0.00035(17),0.00014(10),,-20(19),2.4(2.5),3.8(1.9),19(32),50(34)
346,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_FV,1.222(15),-0.00497(83),56.64225666058618,0.7476184678748549,0.7554046283372173,10,-0.00017(32),0.00070(98),-3(236)e-06,-3(220)e-06,-0.0001(27),-3(100)e-06,-0.00011(34),-0.00001(14),,-42(14),3.9(2.4),4.9(2.2),57(22),
347,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.208(17),-0.00459(86),50.622485214581715,0.5753384215105788,0.9125516530270474,10,-0.00038(31),0.00132(99),3(236)e-06,9(220)e-06,0.0013(26),-4(100)e-06,-0.00008(34),-0.00001(14),,-22(19),2.3(2.7),4.5(2.3),20(32),60(35)
348,xpt-ratio_FKFpi_nnlo_logSq_sunset_alphaS_FV,1.226(15),-0.00509(84),57.82712221511815,0.6686054301431086,0.8369012241526057,10,-0.00019(22),0.00084(69),,,,,,,,-46(15),3.1(2.4),8.0(1.3),63(23),
349,xpt-ratio_FKFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.212(18),-0.00470(87),51.9695859261255,0.4741478740266363,0.9652355727095968,10,-0.00030(23),0.00120(72),,,,,,,,-25(19),1.0(2.8),8.5(1.5),24(32),64(36)
350,xpt-ratio_FKFpi_nnlo_alphaS_FV,1.227(15),-0.00513(84),57.85060724160347,0.6600859465302107,0.8448224009124998,10,-0.00029(22),0.00126(69),,,,,,,,-46(15),3.0(2.5),10.1(1.5),63(22),
351,xpt-ratio_FKFpi_nnlo_alphaS_a4_FV,1.212(18),-0.00469(86),52.26311813351328,0.431814447441772,0.9786906871694212,10,-0.00040(22),0.00162(72),,,,,,,,-23(19),0.7(2.9),10.7(1.7),21(32),69(36)
352,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_bijnens,1.1857(30),-0.00396(69),52.5643231026716,1.6639068437503517,0.04170080280699096,0,0.00050(19),-0.00111(56),0.00029(14),0.00032(16),-0.0035(15),-0.00005(10),-0.00038(17),0.00020(10),,-3.04(20),3.5(1.4),6.4(1.7),,
353,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_a4_bijnens,1.1965(49),-0.00426(71),47.67992161522871,1.2100839290556251,0.2460490350957443,0,0.00022(21),-0.00041(62),0.00029(14),0.00033(16),-0.0031(15),-0.00006(10),-0.00035(17),0.00020(10),,-7.3(1.6),0.8(1.8),5.0(1.6),,55(21)
354,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset,1.1857(29),-0.00396(69),51.93306310138018,1.7285033943443844,0.03114052913561506,0,0.00038(33),-0.0008(10),-0.00001(29),-0.00004(33),-0.0017(29),4(100)e-06,-0.00017(33),-0.00002(20),,-3.04(20),3.8(1.4),7.5(2.3),,
355,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_a4,1.1982(50),-0.00431(71),47.32635090162548,1.2092085087189677,0.2467563429094093,0,-0.00019(33),0.0009(11),6(288)e-06,0.00002(33),0.0012(28),-5(999)e-07,-0.00009(33),-0.00002(20),,-7.9(1.7),0.4(2.1),6.3(1.7),,63(22)
356,xpt-ratio_FpiFpi_nnlo_logSq_sunset,1.1854(29),-0.00395(69),52.85129156781189,1.6943141023894637,0.03638309233534312,0,0.00042(12),-0.00094(35),,,,,,,,-3.02(20),4.2(1.3),6.49(64),,
357,xpt-ratio_FpiFpi_nnlo_logSq_sunset_a4,1.1989(53),-0.00433(71),48.36800601255712,1.1331231510103923,0.3136415313702206,0,-0.00002(20),0.00037(60),,,,,,,,-8.4(1.9),-0.2(2.2),7.04(93),,70(24)
358,xpt-ratio_FpiFpi_nnlo,1.1859(28),-0.00397(69),52.633515708634604,1.7117019721736058,0.03362469645665358,0,0.00029(12),-0.00049(36),,,,,,,,-3.05(20),3.9(1.3),7.87(65),,
359,xpt-ratio_FpiFpi_nnlo_a4,1.2002(53),-0.00437(71),48.67696338231986,1.0795444702442059,0.3669511809422865,0,-0.00016(20),0.00088(61),,,,,,,,-8.7(1.9),-0.7(2.3),8.8(1.1),,74(24)
360,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_bijnens,1.217(14),-0.00484(82),51.27333338518793,1.3588388605953097,0.14601502980731018,0,0.00026(21),-0.00052(62),0.00029(14),0.00032(16),-0.0033(15),-0.00006(10),-0.00037(17),0.00020(10),,-30(12),1.6(1.6),5.1(1.6),41(18),
361,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.203(17),-0.00444(85),44.8162947497993,1.2021274186542446,0.2525299580585744,0,0.00020(22),-0.00036(63),0.00029(14),0.00033(16),-0.0031(15),-0.00006(10),-0.00035(17),0.00020(10),,-13(16),0.7(1.8),4.9(1.6),10(27),47(30)
362,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS,1.219(15),-0.00490(82),50.74138505888926,1.3997704148229353,0.12508191558794018,0,8(341)e-06,0.0003(11),-4(288)e-06,-9(325)e-06,-0.0004(28),-6(1000)e-07,-0.00014(33),-0.00003(20),,-32(12),1.6(1.8),6.2(1.8),43(19),
363,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4,1.204(18),-0.00449(86),44.46143715263053,1.2014158246494977,0.2531153139496033,0,-0.00022(33),0.0010(11),6(288)e-06,0.00002(33),0.0012(28),-3(998)e-07,-0.00009(33),-0.00002(20),,-14(16),0.2(2.1),6.1(1.8),10(27),56(31)
364,xpt-ratio_FpiFpi_nnlo_logSq_sunset_alphaS,1.223(16),-0.00501(84),51.78021860466853,1.3267782810683104,0.16429782312230884,0,0.00005(19),0.00017(59),,,,,,,,-35(13),1.4(1.9),7.04(86),48(20),
365,xpt-ratio_FpiFpi_nnlo_logSq_sunset_alphaS_a4,1.209(18),-0.00460(87),45.583378847244,1.115844143650184,0.33029425782358884,0,-0.00007(21),0.00050(65),,,,,,,,-18(17),-0.4(2.2),7.2(1.0),15(28),58(32)
366,xpt-ratio_FpiFpi_nnlo_alphaS,1.224(16),-0.00504(84),51.68670705218565,1.325634905134182,0.16498164667524032,0,-0.00008(19),0.00065(60),,,,,,,,-36(13),1.0(2.0),8.71(98),49(20),
367,xpt-ratio_FpiFpi_nnlo_alphaS_a4,1.208(18),-0.00458(87),45.84912985783689,1.0685480467170274,0.3784840236987845,0,-0.00020(21),0.00099(66),,,,,,,,-16(17),-0.9(2.3),9.0(1.2),12(28),65(32)
368,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1882(31),-0.00403(69),57.005917702980796,1.1669511856874155,0.28259018336842545,10,0.00049(18),-0.00120(54),0.00029(14),0.00032(16),-0.0034(15),-0.00005(10),-0.00039(17),0.00020(10),,-3.37(19),4.1(1.3),5.5(1.7),,
369,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1999(50),-0.00436(71),52.70113978411918,0.6423386602611143,0.8607048356134788,10,0.00019(21),-0.00047(60),0.00029(14),0.00033(16),-0.0029(15),-0.00006(10),-0.00037(17),0.00020(10),,-7.9(1.6),1.3(1.7),4.0(1.6),,58(21)
370,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_FV,1.1883(31),-0.00404(69),56.36791693725627,1.2291601769804648,0.2309894205472913,10,0.00035(31),-0.00078(94),-0.00001(29),-0.00003(33),-0.0014(27),4(100)e-06,-0.00021(33),-0.00003(20),,-3.39(20),4.4(1.4),6.7(2.2),,
371,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_a4_FV,1.2021(51),-0.00442(71),52.46438046208844,0.6298794747506601,0.8713370346792603,10,-0.00024(31),0.00086(98),6(288)e-06,0.00002(33),0.0015(26),-1(100)e-06,-0.00014(33),-0.00003(20),,-8.6(1.7),1.2(2.0),5.3(1.7),,67(22)
372,xpt-ratio_FpiFpi_nnlo_logSq_sunset_FV,1.1879(31),-0.00402(69),57.29648590592538,1.2028617145166676,0.2519269142296619,10,0.00045(12),-0.00117(33),,,,,,,,-3.35(19),4.8(1.2),5.09(63),,
373,xpt-ratio_FpiFpi_nnlo_logSq_sunset_a4_FV,1.2020(53),-0.00442(71),53.31513528400603,0.58716623313438,0.9043706868608598,10,3(191)e-06,0.00012(57),,,,,,,,-8.9(1.8),0.7(2.0),5.26(81),,71(23)
374,xpt-ratio_FpiFpi_nnlo_FV,1.1884(29),-0.00404(69),57.076840823993464,1.2225626444650606,0.23612143629965665,10,0.00033(12),-0.00073(34),,,,,,,,-3.40(19),4.7(1.2),6.39(63),,
375,xpt-ratio_FpiFpi_nnlo_a4_FV,1.2035(53),-0.00446(72),53.642437153515175,0.5342143476027483,0.937665548665892,10,-0.00013(19),0.00061(58),,,,,,,,-9.2(1.9),0.3(2.1),6.88(91),,75(24)
376,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.223(14),-0.00500(82),56.26379100488019,0.7941199349873816,0.7021216999571461,10,0.00023(21),-0.00057(60),0.00029(14),0.00032(16),-0.0032(15),-0.00006(10),-0.00038(17),0.00020(10),,-33(12),2.1(1.6),4.0(1.6),45(18),
377,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.208(17),-0.00460(85),49.88627571779225,0.626995760153272,0.8737353422356968,10,0.00017(22),-0.00040(61),0.00029(14),0.00033(16),-0.0029(15),-0.00006(10),-0.00037(17),0.00020(10),,-16(16),1.2(1.7),3.8(1.6),14(26),48(29)
378,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV,1.225(15),-0.00508(83),55.77654033041891,0.8279407481664461,0.6617865493783621,10,-0.00005(32),0.00029(98),-4(288)e-06,-6(325)e-06,-0.00004(266),-8(1000)e-07,-0.00019(33),-0.00003(20),,-35(12),2.3(1.7),5.2(1.8),47(18),
379,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV,1.211(18),-0.00467(86),49.64120574976805,0.6145255165725262,0.8838305330191356,10,-0.00027(31),0.00096(98),6(288)e-06,0.00002(33),0.0015(26),-1(100)e-06,-0.00014(33),-0.00003(20),,-17(16),1.0(2.0),5.0(1.8),14(27),56(30)
380,xpt-ratio_FpiFpi_nnlo_logSq_sunset_alphaS_FV,1.228(16),-0.00516(85),56.760372247121445,0.7716260747753991,0.7282755842054272,10,0.00005(19),-0.00002(56),,,,,,,,-38(13),2.1(1.7),5.36(77),52(19),
381,xpt-ratio_FpiFpi_nnlo_logSq_sunset_alphaS_a4_FV,1.214(18),-0.00476(87),50.598577205319174,0.55893399887034,0.9231904649765036,10,-0.00005(20),0.00028(61),,,,,,,,-20(16),0.5(2.0),5.41(87),19(27),57(31)
382,xpt-ratio_FpiFpi_nnlo_alphaS_FV,1.230(16),-0.00520(85),56.6754740826105,0.7716456518586131,0.7282531085879625,10,-0.00007(19),0.00044(57),,,,,,,,-38(13),1.8(1.8),6.94(85),53(20),
383,xpt-ratio_FpiFpi_nnlo_alphaS_a4_FV,1.214(18),-0.00475(87),50.86551332013481,0.5137559888970613,0.9482431263081202,10,-0.00018(20),0.00075(62),,,,,,,,-19(16),0.07(2.15),7.1(1.0),16(27),63(32)
