,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,L_4,L_5,L_1,L_2,L_3,L_6,L_7,L_8,L_9,A_a,A_k,A_p,A_loga,A_aa
60,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.176(18),-0.00370(84),48.646861911435614,1.7940031126452618,0.022968960021246262,10,0.00058(32),-0.00186(72),0.00028(14),0.00031(16),-0.0045(14),-0.00005(10),-0.00032(17),0.00021(10),,8(23),7.1(3.5),-4.0(2.5),-19(39),37(42)
61,ma-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV,1.176(18),-0.00369(84),48.50052664073603,1.806855882384968,0.021617066174355163,10,0.00073(40),-0.00225(95),-0.00002(29),-0.00007(33),-0.0052(24),8(100)e-06,0.00010(34),0.00002(20),,7(23),5.7(3.6),-4.2(2.7),-18(39),38(42)
62,ma-ratio_FKFK_nnlo_logSq_sunset_alphaS_a4_FV,1.175(19),-0.00366(86),48.142287157905294,1.8846083301804044,0.014883748764588041,10,0.00057(43),-0.0020(11),,,,,,,,8(24),10.5(3.9),-4.3(2.0),-19(40),30(44)
63,ma-ratio_FKFK_nnlo_alphaS_a4_FV,1.177(19),-0.00372(87),48.28838749414889,1.8836397489519283,0.014954068075542804,10,0.00038(42),-0.0014(11),,,,,,,,9(24),9.9(3.9),-3.0(1.8),-21(40),38(44)
64,ma-ratio_FKFpi_nnlo_log_logSq_sunset_a4_bijnens,1.1929(51),-0.00416(70),48.52686070134908,2.1587776928728686,0.003695443159109226,0,0.00020(20),-0.00068(52),0.00023(12),0.00021(11),-0.0054(13),-0.00009(10),-0.00028(16),0.00015(10),,-3.0(1.7),0.17(50),-0.14(48),,39(21)
65,ma-ratio_FKFpi_nnlo_log_logSq_sunset_a4,1.1913(56),-0.00412(71),49.2368446973429,2.051456179606123,0.0064610564349632344,0,0.00050(29),-0.00147(70),-0.00002(24),-0.00004(22),-0.0066(18),0.000012(99),0.00019(31),0.00002(14),,-3.4(1.7),0.0001(160),-0.0001(160),,36(22)
66,ma-ratio_FKFpi_nnlo_logSq_sunset_a4,1.1962(72),-0.00426(72),45.14911771071153,2.4063557774207154,0.0009620745017072927,0,-0.00002(30),0.00006(81),,,,,,,,-2.4(1.8),4.6(3.1),3.4(1.2),,32(29)
67,ma-ratio_FKFpi_nnlo_a4,1.1972(74),-0.00429(72),44.03209257870681,2.496848620412357,0.0005779695206253155,0,-0.00006(31),0.00027(86),,,,,,,,-2.1(1.8),5.4(3.3),4.9(1.2),,29(29)
68,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_bijnens,1.182(16),-0.00386(81),47.587129899273656,2.142054029942392,0.004035826838331226,0,0.00022(20),-0.00073(53),0.00023(12),0.00021(11),-0.0053(13),-0.00009(10),-0.00029(16),0.00015(10),,10(18),0.0005(310),-0.0004(310),-21(30),57(33)
69,ma-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4,1.183(18),-0.00387(84),48.20953497934417,2.0346604459345747,0.007040919251923315,0,0.00054(29),-0.00158(72),-0.00002(24),-0.00004(22),-0.0068(18),0.000012(99),0.00017(32),0.00002(14),,7(19),0.0001(160),-0.00009(1600),-17(32),49(33)
