,name,FK/Fpi,delta_su2,logGBF,chi2/df,Q,vol,po:A_x,po:L_4,po:L_5,po:L_1,po:L_2,po:L_3,po:L_6,po:L_7,po:L_8,po:L_9,po:A_a,po:A_k,po:A_p,po:A_loga,po:A_aa,po:A_ak,po:A_ap,po:A_kk,po:A_kp,po:A_pp,eb:disc,eb:chiral,eb:pp_input,eb:stat
137,xpt_FpiFpi_nnnlo_a4_FV,1.1871(78),-0.00400(72),61.49933375275225,0.3017014739574386,0.997382815804082,True,,-0.0001(44),-0.0001(18),,,,,,,,-2(16),0.2(9.4),0.3(7.8),,26(25),-10(83),-26(14),9(35),43(48),-19.1(4.9),0.0004922428621611878,0.005076956240997057,0.0022901807845139444,0.00546144472997356
138,xpt_FpiFpi_nnnlo_log_logSq_sunset_FV_bijnens,1.1896(90),-0.00407(73),60.52580360137078,0.3153224098070317,0.9965542729225164,True,,-0.0015(25),-0.0018(18),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00033(17),0.00020(10),,-2(16),2.1(9.1),-1.8(8.0),,31(27),-17(84),-21(16),-20(47),24(59),-28(21),0.0005515558256151677,0.006307915586795771,0.002477031301987185,0.005837957744104929
139,xpt_FpiFpi_nnnlo_log_logSq_sunset_a4_FV_bijnens,1.1896(90),-0.00407(73),60.52580360137078,0.3153224098070317,0.9965542729225164,True,,-0.0015(25),-0.0018(18),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00033(17),0.00020(10),,-2(16),2.1(9.1),-1.8(8.0),,31(27),-17(84),-21(16),-20(47),24(59),-28(21),0.0005515558256151677,0.006307915586795771,0.002477031301987185,0.005837957744104929
140,xpt_FpiFpi_nnnlo_alphaS_FV,1.1910(95),-0.00411(74),59.80149993869391,0.2674965315625671,0.9987884296481008,True,,-0.0003(44),-0.0001(18),,,,,,,,-10(19),0.3(9.4),0.8(7.9),10(14),10(32),3(84),-26(14),7(35),40(48),-19.5(4.8),0.0012901991989950445,0.006070105885111045,0.0021975452527922584,0.006892907949565835
141,xpt_FpiFpi_nnnlo_alphaS_a4_FV,1.1910(95),-0.00411(74),59.80149993869391,0.2674965315625671,0.9987884296481008,True,,-0.0003(44),-0.0001(18),,,,,,,,-10(19),0.3(9.4),0.8(7.9),10(14),10(32),3(84),-26(14),7(35),40(48),-19.5(4.8),0.0012901991989950445,0.006070105885111045,0.0021975452527922584,0.006892907949565835
142,xpt_FpiFpi_nnnlo_log_logSq_sunset_alphaS_FV_bijnens,1.193(10),-0.00418(75),58.91389601213329,0.28061104170501605,0.998348368249218,True,,-0.0015(26),-0.0017(18),0.00029(14),0.00033(16),-0.0031(15),-0.00006(10),-0.00033(17),0.00020(10),,-10(20),1.8(9.0),-1.1(8.0),11(14),14(34),-2(86),-21(16),-19(47),22(58),-27(21),0.0013785810105079,0.007082172504648848,0.002350251374613182,0.007178704549525677
143,xpt_FpiFpi_nnnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.193(10),-0.00418(75),58.91389601213329,0.28061104170501605,0.998348368249218,True,,-0.0015(26),-0.0017(18),0.00029(14),0.00033(16),-0.0031(15),-0.00006(10),-0.00033(17),0.00020(10),,-10(20),1.8(9.0),-1.1(8.0),11(14),14(34),-2(86),-21(16),-19(47),22(58),-27(21),0.0013785810105079,0.007082172504648848,0.002350251374613182,0.007178704549525677
144,xpt-ratio_FKFK_nnlo_FV,1.1785(29),-0.00376(68),58.260851942755394,1.3314947829232258,0.16150046081607095,True,,0.00072(24),-0.00190(66),,,,,,,,-5.79(50),12.8(2.7),1.6(1.2),,,,,,,,3.0551149985860424e-06,0.00012136049689757977,0.002523119709702205,0.0015154175956624595
145,xpt-ratio_FKFK_nnlo_a4_FV,1.1932(45),-0.00417(70),60.66113470625093,0.7043524678027858,0.8017095452742157,True,,-0.00028(28),0.00094(90),,,,,,,,-11.2(1.6),1.8(3.7),3.0(2.0),,89(23),,,,,,0.0001168202567871507,0.0012865218943224526,0.000986710547659734,0.004219586078821707
146,xpt-ratio_FKFK_nnlo_log_logSq_sunset_FV_bijnens,1.1788(31),-0.00377(68),57.88350335543629,1.3085708242412608,0.17545357815961465,True,,0.00080(23),-0.00203(60),0.00029(14),0.00032(16),-0.0034(15),-0.00005(10),-0.00035(17),0.00020(10),,-5.83(49),12.4(3.2),2.2(2.1),,,,,,,,5.708384791941723e-06,0.0005376179631449309,0.002545093263019273,0.0016904981602211464
147,xpt-ratio_FKFK_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1876(41),-0.00402(69),58.34745943082322,0.8822596795397091,0.5955958511293512,True,,0.00026(28),-0.00080(71),0.00029(14),0.00033(16),-0.0029(15),-0.00006(10),-0.00034(17),0.00020(10),,-9.9(1.6),6.1(3.5),-0.4(2.1),,64(22),,,,,,8.885018451758717e-05,0.0010204182846882406,0.0018327914520830273,0.0034790666962069183
148,xpt-ratio_FKFK_nnlo_alphaS_FV,1.1981(75),-0.00431(73),60.16574429961039,0.9284674112495296,0.5391996376897397,True,,0.00011(28),-0.00027(81),,,,,,,,-28.6(8.2),7.3(3.1),1.4(1.4),36(13),,,,,,,0.0010751193091759546,0.0013573750855503676,0.0018435891604805191,0.007029180434363886
149,xpt-ratio_FKFK_nnlo_alphaS_a4_FV,1.1952(78),-0.00423(73),59.11425858197789,0.6987507445095505,0.8074223550732903,True,,-0.00028(28),0.00093(90),,,,,,,,-15(11),2.0(3.8),3.0(2.0),6(20),80(38),,,,,,0.0014970460933257225,0.0009146889152395893,0.0010279811455450511,0.007494074252157172
150,xpt-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.1943(70),-0.00420(72),59.01614234261723,0.9814080402890841,0.4759705059486657,True,,0.00042(27),-0.00118(67),0.00029(14),0.00032(16),-0.0032(15),-0.00005(10),-0.00035(17),0.00020(10),,-25.3(8.0),8.3(3.3),0.03(2.17),31(12),,,,,,,0.0009508461870258232,0.0012711473653648586,0.0022044162894922195,0.006440830616038871
151,xpt-ratio_FKFK_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.1903(76),-0.00409(72),56.85319475296011,0.8714923935049319,0.608778372834708,True,,0.00026(28),-0.00080(71),0.00029(14),0.00033(16),-0.0029(15),-0.00006(10),-0.00034(17),0.00020(10),,-15(11),6.2(3.5),-0.6(2.2),9(20),52(37),,,,,,0.0015179814882179171,0.0008265970291463854,0.0018723931243710386,0.007132384395699002
152,xpt-ratio_FKFpi_nnlo_FV,1.1864(24),-0.00398(69),59.623641389676564,1.2885187922055086,0.1884072140539882,True,,0.00042(15),-0.00084(44),,,,,,,,-4.56(27),9.8(1.8),8.51(86),,,,,,,,2.977496876509248e-06,0.00015029748036707633,0.0018165097855180601,0.0015295506924615108
153,xpt-ratio_FKFpi_nnlo_a4_FV,1.1992(42),-0.00434(71),61.37732232038904,0.5456507560732421,0.9312008544835716,True,,-0.00027(24),0.00117(74),,,,,,,,-9.8(1.6),2.0(3.0),9.7(1.5),,77(22),,,,,,0.00010492216626108377,0.0008848975784687472,0.0007318908584609947,0.004085918804157068
154,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1856(26),-0.00396(69),59.37853797526921,1.254287310313982,0.21217964401981704,True,,0.00057(19),-0.00130(53),0.00023(12),0.00022(11),-0.0035(15),-0.00009(10),-0.00037(17),0.00014(10),,-4.48(27),9.0(2.0),7.4(1.7),,,,,,,,3.8824851829742144e-06,0.0004203119203845712,0.0018636602548379906,0.001694723327383101
155,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.1951(38),-0.00423(70),60.30196138514576,0.6376514215635947,0.8647558295530229,True,,0.00011(23),-0.00019(63),0.00024(12),0.00022(11),-0.0030(15),-0.00010(10),-0.00035(17),0.00014(10),,-8.9(1.4),3.2(2.6),4.3(1.9),,63(20),,,,,,7.619996586481575e-05,0.0008280154973921161,0.001212840691956418,0.0034536550253637826
156,xpt-ratio_FKFpi_nnlo_alphaS_FV,1.2043(70),-0.00448(73),60.81401744873517,0.8521709935016941,0.6323859568051834,True,,0.00002(20),0.00029(61),,,,,,,,-23.3(6.9),6.0(2.3),8.7(1.0),29(11),,,,,,,0.000852557666974473,0.0009636462059969633,0.0013741425156121524,0.006738041786687489
157,xpt-ratio_FKFpi_nnlo_alphaS_a4_FV,1.1992(77),-0.00434(73),59.63195445304572,0.5456488881491817,0.9312019429452304,True,,-0.00027(24),0.00117(74),,,,,,,,-9.9(9.6),2.0(3.1),9.7(1.5),0.1(17.5),77(34),,,,,,0.0013190557076265695,0.000618133629794134,0.000732517130591533,0.007570473491152771
158,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.2021(66),-0.00442(72),60.586867964791615,0.8235602178277086,0.6670648678700941,True,,0.00027(21),-0.00060(59),0.00023(12),0.00022(11),-0.0033(15),-0.00010(10),-0.00037(17),0.00014(10),,-22.6(6.7),5.4(2.4),5.1(1.8),28(10),,,,,,,0.0007617564909906383,0.0010053438055037114,0.001587805001170407,0.006287410620680729
159,xpt-ratio_FKFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.1969(74),-0.00428(72),58.58085255459429,0.6328547115946638,0.8688377936476086,True,,0.00011(23),-0.00019(63),0.00024(12),0.00022(11),-0.0030(15),-0.00010(10),-0.00036(17),0.00014(10),,-11.6(9.4),3.2(2.6),4.2(1.9),5(17),56(32),,,,,,0.001266343063444566,0.0006053214351525772,0.001237301303407899,0.007180029963951949
160,xpt-ratio_FpiFpi_nnlo_FV,1.1907(31),-0.00410(69),58.737269392299254,1.4826916652776447,0.09019795532171107,True,,0.00046(10),-0.00110(30),,,,,,,,-3.62(16),6.1(1.1),6.36(57),,,,,,,,2.1608141167005662e-06,0.00013168513726743238,0.0026817976075302536,0.0016333883765378648
161,xpt-ratio_FpiFpi_nnlo_a4_FV,1.2025(41),-0.00443(71),60.22725391215511,0.6129740489028017,0.8850548254660493,True,,-0.00010(20),0.00048(59),,,,,,,,-8.7(1.5),0.7(2.1),6.54(85),,69(20),,,,,,8.888891423431463e-05,0.000499878092161145,0.0010763005317293546,0.003962194395696564
162,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_FV_bijnens,1.1904(32),-0.00410(69),58.56113273820851,1.4280752874041105,0.1120947645736045,True,,0.00059(18),-0.00145(52),0.00028(14),0.00032(16),-0.0035(15),-0.00005(10),-0.00039(17),0.00020(10),,-3.58(16),5.3(1.3),5.9(1.7),,,,,,,,2.473811611060031e-06,0.0002846202022794212,0.002715604799266406,0.0017195439645015455
163,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_a4_FV_bijnens,1.2000(39),-0.00436(70),59.528185902335046,0.6825132541064608,0.8235740205351604,True,,0.00022(21),-0.00055(59),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00037(17),0.00020(10),,-7.8(1.3),1.5(1.7),3.8(1.6),,57(17),,,,,,6.550659318449484e-05,0.0005611843351379307,0.0017418932615753352,0.0034741633703006944
164,xpt-ratio_FpiFpi_nnlo_alphaS_FV,1.2082(69),-0.00459(73),59.62154361971905,0.9883419767995468,0.4678696698882295,True,,0.00014(16),-0.00022(46),,,,,,,,-19.9(5.9),3.5(1.5),6.26(66),25.0(9.0),,,,,,,0.0006785773225628898,0.0006099474914232228,0.002060463219295705,0.00648408511497735
165,xpt-ratio_FpiFpi_nnlo_alphaS_a4_FV,1.2017(79),-0.00441(73),58.328064094347184,0.6122728794320225,0.8856058114149058,True,,-0.00010(20),0.00048(59),,,,,,,,-7.8(8.3),0.7(2.2),6.54(85),-2(15),71(30),,,,,,0.0011801888894192086,0.0003642241151598212,0.0010595100302442943,0.007733811697676405
166,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_FV_bijnens,1.2070(67),-0.00456(73),59.53831645887753,0.9433499834866756,0.5212170290970708,True,,0.00036(20),-0.00091(56),0.00029(14),0.00032(16),-0.0034(15),-0.00006(10),-0.00039(17),0.00019(10),,-19.2(5.7),3.0(1.5),4.4(1.6),24.0(8.7),,,,,,,0.0006233342505698638,0.0006477399403877287,0.0023405859771244487,0.0062057188111752475
167,xpt-ratio_FpiFpi_nnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.2008(76),-0.00439(73),57.601650001958745,0.6817272158238827,0.8243400022774098,True,,0.00022(21),-0.00055(59),0.00029(14),0.00033(16),-0.0030(15),-0.00006(10),-0.00037(17),0.00020(10),,-8.7(7.9),1.5(1.7),3.8(1.6),2(14),55(27),,,,,,0.001086925688468858,0.0004003266311740356,0.0017571154544446161,0.007300060010696789
168,xpt-ratio_FKFK_nnnlo_FV,1.1880(73),-0.00403(72),57.660982915320034,0.4596712462405507,0.9703555530399516,True,,-0.00028(41),0.0018(12),,,,,,,,-12(12),-4.1(8.7),2.8(7.6),,64(29),30(90),-38(29),25(41),34(62),44(51),0.0004362378650995317,0.003115938311457993,0.0009013970142216877,0.00648687526336446
169,xpt-ratio_FKFK_nnnlo_a4_FV,1.1880(73),-0.00403(72),57.660982915320034,0.4596712462405507,0.9703555530399516,True,,-0.00028(41),0.0018(12),,,,,,,,-12(12),-4.1(8.7),2.8(7.6),,64(29),30(90),-38(29),25(41),34(62),44(51),0.0004362378650995317,0.003115938311457993,0.0009013970142216877,0.00648687526336446
170,xpt-ratio_FKFK_nnnlo_log_logSq_sunset_FV_bijnens,1.1846(72),-0.00393(71),55.963956957877436,0.6106763066870281,0.8868550143734288,True,,0.00030(33),0.0003(10),0.00029(14),0.00033(16),-0.0027(15),-0.00006(10),-0.00034(17),0.00020(10),,-10(12),0.4(8.9),-0.5(7.7),,57(29),17(92),-34(29),12(41),19(62),99(60),0.0004396637482791642,0.0033072939810131984,0.0013069589467483455,0.006218636317403054
171,xpt-ratio_FKFK_nnnlo_log_logSq_sunset_a4_FV_bijnens,1.1846(72),-0.00393(71),55.963956957877436,0.6106763066870281,0.8868550143734288,True,,0.00030(33),0.0003(10),0.00029(14),0.00033(16),-0.0027(15),-0.00006(10),-0.00034(17),0.00020(10),,-10(12),0.4(8.9),-0.5(7.7),,57(29),17(92),-34(29),12(41),19(62),99(60),0.0004396637482791642,0.0033072939810131984,0.0013069589467483455,0.006218636317403054
172,xpt-ratio_FKFK_nnnlo_alphaS_FV,1.1908(88),-0.00410(73),56.28616837598649,0.44011497171502256,0.9764075211492376,True,,-0.00027(42),0.0017(12),,,,,,,,-20(17),-4.1(8.7),2.6(7.6),13(22),42(48),33(90),-41(30),28(42),34(62),41(51),0.0014688250611253053,0.0031877214246951524,0.0010410068320598944,0.007994215872272968
173,xpt-ratio_FKFK_nnnlo_alphaS_a4_FV,1.1908(88),-0.00410(73),56.28616837598649,0.44011497171502256,0.9764075211492376,True,,-0.00027(42),0.0017(12),,,,,,,,-20(17),-4.1(8.7),2.6(7.6),13(22),42(48),33(90),-41(30),28(42),34(62),41(51),0.0014688250611253053,0.0031877214246951524,0.0010410068320598944,0.007994215872272968
174,xpt-ratio_FKFK_nnnlo_log_logSq_sunset_alphaS_FV_bijnens,1.1878(87),-0.00402(73),54.63467798981957,0.5849309326951025,0.905949404219328,True,,0.00030(33),0.0002(10),0.00029(14),0.00033(16),-0.0027(15),-0.00006(10),-0.00034(17),0.00020(10),,-19(17),0.2(8.9),-0.6(7.7),15(22),31(49),21(92),-38(30),16(42),19(62),94(60),0.001481185007877628,0.003267618143378884,0.0014650395365486287,0.007832368474706395
175,xpt-ratio_FKFK_nnnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.1878(87),-0.00402(73),54.63467798981957,0.5849309326951025,0.905949404219328,True,,0.00030(33),0.0002(10),0.00029(14),0.00033(16),-0.0027(15),-0.00006(10),-0.00034(17),0.00020(10),,-19(17),0.2(8.9),-0.6(7.7),15(22),31(49),21(92),-38(30),16(42),19(62),94(60),0.001481185007877628,0.003267618143378884,0.0014650395365486287,0.007832368474706395
176,xpt-ratio_FKFpi_nnnlo_FV,1.1886(73),-0.00404(72),58.01276131656982,0.32919836381460704,0.9955129995427912,True,,-0.00036(42),0.0015(11),,,,,,,,-9(14),-2.8(8.5),4.7(8.0),,46(25),14(87),-27(17),20(34),45(54),-12(38),0.0004972005003713397,0.00399033398326927,0.0009515294954924824,0.005966565498646416
177,xpt-ratio_FKFpi_nnnlo_a4_FV,1.1886(73),-0.00404(72),58.01276131656982,0.32919836381460704,0.9955129995427912,True,,-0.00036(42),0.0015(11),,,,,,,,-9(14),-2.8(8.5),4.7(8.0),,46(25),14(87),-27(17),20(34),45(54),-12(38),0.0004972005003713397,0.00399033398326927,0.0009515294954924824,0.005966565498646416
178,xpt-ratio_FKFpi_nnnlo_log_logSq_sunset_FV_bijnens,1.1886(73),-0.00404(72),57.04108976238938,0.3909551954082647,0.9876837558608412,True,,0.00006(33),0.0006(10),0.00024(12),0.00022(11),-0.0027(15),-0.00010(10),-0.00034(17),0.00014(10),,-10(14),-2.3(9.0),1.8(8.0),,48(26),23(90),-25(17),13(33),20(57),48(45),0.0005344040989323359,0.0042260484402818,0.0009467863559571363,0.005910122164648522
179,xpt-ratio_FKFpi_nnnlo_log_logSq_sunset_a4_FV_bijnens,1.1886(73),-0.00404(72),57.04108976238938,0.3909551954082647,0.9876837558608412,True,,0.00006(33),0.0006(10),0.00024(12),0.00022(11),-0.0027(15),-0.00010(10),-0.00034(17),0.00014(10),,-10(14),-2.3(9.0),1.8(8.0),,48(26),23(90),-25(17),13(33),20(57),48(45),0.0005344040989323359,0.0042260484402818,0.0009467863559571363,0.005910122164648522
180,xpt-ratio_FKFpi_nnnlo_alphaS_FV,1.1916(88),-0.00413(73),56.52607260476592,0.30737662507953184,0.9970591742872288,True,,-0.00037(42),0.0015(11),,,,,,,,-15(18),-2.8(8.5),4.6(8.0),11(18),27(40),20(88),-30(17),21(34),46(54),-16(39),0.0013595181329791506,0.0042661155867230825,0.0010362488005624454,0.007561770913308094
181,xpt-ratio_FKFpi_nnnlo_alphaS_a4_FV,1.1916(88),-0.00413(73),56.52607260476592,0.30737662507953184,0.9970591742872288,True,,-0.00037(42),0.0015(11),,,,,,,,-15(18),-2.8(8.5),4.6(8.0),11(18),27(40),20(88),-30(17),21(34),46(54),-16(39),0.0013595181329791506,0.0042661155867230825,0.0010362488005624454,0.007561770913308094
182,xpt-ratio_FKFpi_nnnlo_log_logSq_sunset_alphaS_FV_bijnens,1.1919(91),-0.00414(73),55.60382173984385,0.3654096076276229,0.991644499246728,True,,0.00004(33),0.0006(10),0.00024(12),0.00022(11),-0.0027(15),-0.00010(10),-0.00034(17),0.00014(10),,-17(18),-2.5(9.0),1.7(8.0),12(18),27(40),30(91),-28(17),15(33),20(57),44(46),0.0014488912809106672,0.004551770678721564,0.001032322155847008,0.007621753805004394
183,xpt-ratio_FKFpi_nnnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.1919(91),-0.00414(73),55.60382173984385,0.3654096076276229,0.9916444992467279,True,,0.00004(33),0.0006(10),0.00024(12),0.00022(11),-0.0027(15),-0.00010(10),-0.00034(17),0.00014(10),,-17(18),-2.5(9.0),1.7(8.0),12(18),27(40),30(91),-28(17),15(33),20(57),44(46),0.0014488912809106672,0.004551770678721564,0.001032322155847008,0.007621753805004394
184,xpt-ratio_FpiFpi_nnnlo_FV,1.1887(79),-0.00405(72),57.57817439546274,0.2715385443927082,0.9986642580443492,True,,-0.00017(43),0.0008(12),,,,,,,,-6(16),-4.0(8.1),3.1(8.1),,34(26),6(79),-23(14),17(27),33(47),-0.5(26.1),0.0004776900199285415,0.005438265321145564,0.0016776696206413527,0.005507622626000447
185,xpt-ratio_FpiFpi_nnnlo_a4_FV,1.1887(79),-0.00405(72),57.57817439546274,0.2715385443927082,0.9986642580443492,True,,-0.00017(43),0.0008(12),,,,,,,,-6(16),-4.0(8.1),3.1(8.1),,34(26),6(79),-23(14),17(27),33(47),-0.5(26.1),0.0004776900199285415,0.005438265321145564,0.0016776696206413527,0.005507622626000447
186,xpt-ratio_FpiFpi_nnnlo_log_logSq_sunset_FV_bijnens,1.1898(83),-0.00408(73),56.67225729080069,0.3177504055209641,0.9963872355152048,True,,0.00014(35),0.0001(11),0.00029(14),0.00033(16),-0.0027(15),-0.00006(10),-0.00035(17),0.00020(10),,-8(16),-3.6(9.0),1.8(8.1),,38(27),14(83),-20(15),12(28),17(50),32(33),0.0005721707416397201,0.005855267044840726,0.001534953751015637,0.005681801758713943
187,xpt-ratio_FpiFpi_nnnlo_log_logSq_sunset_a4_FV_bijnens,1.1898(83),-0.00408(73),56.67225729080069,0.3177504055209641,0.9963872355152048,True,,0.00014(35),0.0001(11),0.00029(14),0.00033(16),-0.0027(15),-0.00006(10),-0.00035(17),0.00020(10),,-8(16),-3.6(9.0),1.8(8.1),,38(27),14(83),-20(15),12(28),17(50),32(33),0.0005721707416397201,0.005855267044840726,0.001534953751015637,0.005681801758713943
188,xpt-ratio_FpiFpi_nnnlo_alphaS_FV,1.1916(96),-0.00413(74),55.85491433695027,0.25205471209480074,0.9991805322029084,True,,-0.00018(43),0.0008(12),,,,,,,,-12(19),-3.7(8.1),3.0(8.2),8(14),20(34),16(81),-23(14),15(27),33(47),-4(26),0.0012883410369131628,0.005969799134364157,0.0016446270436976346,0.007167228893365797
189,xpt-ratio_FpiFpi_nnnlo_alphaS_a4_FV,1.1916(96),-0.00413(74),55.85491433695027,0.25205471209480074,0.9991805322029084,True,,-0.00018(43),0.0008(12),,,,,,,,-12(19),-3.7(8.1),3.0(8.2),8(14),20(34),16(81),-23(14),15(27),33(47),-4(26),0.0012883410369131628,0.005969799134364157,0.0016446270436976346,0.007167228893365797
190,xpt-ratio_FpiFpi_nnnlo_log_logSq_sunset_alphaS_FV_bijnens,1.193(10),-0.00417(75),55.02257102287183,0.2937674568147817,0.9977875887045972,True,,0.00011(35),0.0002(11),0.00029(14),0.00033(16),-0.0027(15),-0.00006(10),-0.00035(17),0.00020(10),,-15(20),-3.6(9.0),1.7(8.1),9(15),22(35),26(85),-20(15),12(28),17(50),29(33),0.0015307577520411073,0.006625058280668878,0.001490752542562382,0.007516003813345805
191,xpt-ratio_FpiFpi_nnnlo_log_logSq_sunset_alphaS_a4_FV_bijnens,1.193(10),-0.00417(75),55.02257102287183,0.29376745681478167,0.9977875887045972,True,,0.00011(35),0.0002(11),0.00029(14),0.00033(16),-0.0027(15),-0.00006(10),-0.00035(17),0.00020(10),,-15(20),-3.6(9.0),1.7(8.1),9(15),22(35),26(85),-20(15),12(28),17(50),29(33),0.0015307577520411076,0.0066250582806688775,0.001490752542562382,0.007516003813345805
